fold,candidate_index,mean_inner_neg_rmse,std_inner_neg_rmse,is_1se_selected,params
1,120,-56.2630356034482,9.58631936698379,False,"{'reg__alpha': 0.0007196856730011522, 'reg__l1_ratio': 0.95, 'reg__model': 'ridge'}"
1,121,-69.72132092661346,0.4484862989836671,False,"{'reg__alpha': 0.0007196856730011522, 'reg__l1_ratio': 0.95, 'reg__model': 'lasso'}"
1,122,-64.33655143219181,0.5560298477338996,False,"{'reg__alpha': 0.0007196856730011522, 'reg__l1_ratio': 0.95, 'reg__model': 'elasticnet'}"
1,123,-56.2630356034482,9.58631936698379,False,"{'reg__alpha': 0.0007196856730011522, 'reg__l1_ratio': 0.99, 'reg__model': 'ridge'}"
1,124,-69.72132092661346,0.4484862989836671,False,"{'reg__alpha': 0.0007196856730011522, 'reg__l1_ratio': 0.99, 'reg__model': 'lasso'}"
1,125,-68.93682806128079,0.6772103071672007,False,"{'reg__alpha': 0.0007196856730011522, 'reg__l1_ratio': 0.99, 'reg__model': 'elasticnet'}"
1,126,-56.26301470523339,9.586244595421078,False,"{'reg__alpha': 0.001, 'reg__l1_ratio': 0.1, 'reg__model': 'ridge'}"
1,127,-66.66345877950306,2.4185380631640854,False,"{'reg__alpha': 0.001, 'reg__l1_ratio': 0.1, 'reg__model': 'lasso'}"
1,128,-56.06668806967109,9.114191962381863,False,"{'reg__alpha': 0.001, 'reg__l1_ratio': 0.1, 'reg__model': 'elasticnet'}"
1,129,-56.26301470523339,9.586244595421078,False,"{'reg__alpha': 0.001, 'reg__l1_ratio': 0.5, 'reg__model': 'ridge'}"
1,130,-66.66345877950306,2.4185380631640854,False,"{'reg__alpha': 0.001, 'reg__l1_ratio': 0.5, 'reg__model': 'lasso'}"
1,131,-53.43818228045485,8.364451029008002,False,"{'reg__alpha': 0.001, 'reg__l1_ratio': 0.5, 'reg__model': 'elasticnet'}"
1,132,-56.26301470523339,9.586244595421078,False,"{'reg__alpha': 0.001, 'reg__l1_ratio': 0.7, 'reg__model': 'ridge'}"
1,133,-66.66345877950306,2.4185380631640854,False,"{'reg__alpha': 0.001, 'reg__l1_ratio': 0.7, 'reg__model': 'lasso'}"
1,134,-51.35365650820487,6.7219715612923,False,"{'reg__alpha': 0.001, 'reg__l1_ratio': 0.7, 'reg__model': 'elasticnet'}"
1,135,-56.26301470523339,9.586244595421078,False,"{'reg__alpha': 0.001, 'reg__l1_ratio': 0.9, 'reg__model': 'ridge'}"
1,136,-66.66345877950306,2.4185380631640854,False,"{'reg__alpha': 0.001, 'reg__l1_ratio': 0.9, 'reg__model': 'lasso'}"
1,137,-53.47957814201699,5.0925983489051525,False,"{'reg__alpha': 0.001, 'reg__l1_ratio': 0.9, 'reg__model': 'elasticnet'}"
1,138,-56.26301470523339,9.586244595421078,False,"{'reg__alpha': 0.001, 'reg__l1_ratio': 0.95, 'reg__model': 'ridge'}"
1,139,-66.66345877950306,2.4185380631640854,False,"{'reg__alpha': 0.001, 'reg__l1_ratio': 0.95, 'reg__model': 'lasso'}"
1,140,-56.74870613593392,3.647199062415247,False,"{'reg__alpha': 0.001, 'reg__l1_ratio': 0.95, 'reg__model': 'elasticnet'}"
1,141,-56.26301470523339,9.586244595421078,False,"{'reg__alpha': 0.001, 'reg__l1_ratio': 0.99, 'reg__model': 'ridge'}"
1,142,-66.66345877950306,2.4185380631640854,False,"{'reg__alpha': 0.001, 'reg__l1_ratio': 0.99, 'reg__model': 'lasso'}"
1,143,-65.20590028034927,1.9682657572567699,False,"{'reg__alpha': 0.001, 'reg__l1_ratio': 0.99, 'reg__model': 'elasticnet'}"
